year,rank,restaurant,location,country,lat,lng,Cuisine,Description
2015,18,Le Bernardin,New York,United States,40.7127753,-74.0059728,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in New York, United States."
2015,19,Azurmendi,Larrabetzu,Spain,43.2609878,-2.7960332,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Larrabetzu, Spain."
2015,20,The Ledbury,London,United Kingdom,51.5072178,-0.1275862,Modern British / European,"A distinguished restaurant offering modern british / european cuisine, known for its quality and culinary creativity in London, United Kingdom."
2015,21,Le Chateaubriand,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2015,22,Nahm,Bangkok,Thailand,13.7563309,100.5017651,Thai,"A distinguished restaurant offering thai cuisine, known for its quality and culinary creativity in Bangkok, Thailand."
2015,23,White Rabbit,Moscow,Russia,55.755826,37.6173,Modern Russian,"A distinguished restaurant offering modern russian cuisine, known for its quality and culinary creativity in Moscow, Russia."
2015,24,Ultraviolet by Paul Pairet,Shanghai,China,31.230416,121.473701,Chinese,"A distinguished restaurant offering chinese cuisine, known for its quality and culinary creativity in Shanghai, China."
2015,25,Fäviken,Järpen,Sweden,63.3496304,13.4529077,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Järpen, Sweden."
2015,26,Alinea,Chicago,United States,41.8781136,-87.6297982,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in Chicago, United States."
2015,27,Piazza Duomo,Alba,Italy,44.7009526,8.0353488,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Alba, Italy."
2015,28,The Test Kitchen,Cape Town,South Africa,-33.922087,18.4231418,South African / Fusion,"A distinguished restaurant offering south african / fusion cuisine, known for its quality and culinary creativity in Cape Town, South Africa."
2015,29,Nihonryori Ryugin,Tokyo,Japan,35.6764225,139.650027,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Tokyo, Japan."
2015,30,Vendôme,Bergisch Gladbach,Germany,50.9896478,7.1229789,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Bergisch Gladbach, Germany."
2015,31,Restaurant Frantzén,Stockholm,Sweden,59.3293234,18.0685808,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Stockholm, Sweden."
2015,32,Attica,Melbourne,Australia,-37.8136276,144.9630576,Modern Australian,"A distinguished restaurant offering modern australian cuisine, known for its quality and culinary creativity in Melbourne, Australia."
2015,33,Aqua,Wolfsburg,Germany,52.4226503,10.7865461,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Wolfsburg, Germany."
2015,34,Le Calandre,Rubano,Italy,45.4262382,11.7937858,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Rubano, Italy."
2015,35,Quintonil,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2015,36,L'Astrance,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2015,37,Biko,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2015,38,Amber,Hong Kong,Hong Kong,22.3193039,114.1693611,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Hong Kong, Hong Kong."
2015,39,Quique Dacosta,Denia,Spain,38.8387992,0.1050557,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Denia, Spain."
2015,40,Per Se,New York,United States,40.7127753,-74.0059728,French / Contemporary American,"Per Se, a New York culinary landmark by Thomas Keller, offers refined tasting menus with exceptional precision and luxury."
2015,41,Maní,São Paulo,Brazil,-23.5557714,-46.6395571,Brazilian,"A distinguished restaurant offering brazilian cuisine, known for its quality and culinary creativity in São Paulo, Brazil."
2015,42,Boragó,Santiago,Chile,-33.4488897,-70.6692655,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Santiago, Chile."
2015,43,Tickets,Barcelona,Spain,41.3873974,2.168568,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Barcelona, Spain."
2015,44,Maido,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2015,45,Relae,Copenhagen,Denmark,55.6760968,12.5683371,New Nordic,"A distinguished restaurant offering new nordic cuisine, known for its quality and culinary creativity in Copenhagen, Denmark."
2015,46,Restaurant André,Singapore,Singapore,1.352083,103.819836,Modern Asian / Fusion,"A distinguished restaurant offering modern asian / fusion cuisine, known for its quality and culinary creativity in Singapore, Singapore."
2015,47,Alain Ducasse au Plaza Athénée,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2015,48,Schloss Schauenstein,Fürstenau,Germany,52.5179395,7.674365,Modern German / European,"A distinguished restaurant offering modern german / european cuisine, known for its quality and culinary creativity in Fürstenau, Germany."
2015,49,Blue Hill at Stone Barns,Pocantico Hills,United States,41.0945407,-73.8359677,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in Pocantico Hills, United States."
2015,50,The French Laundry,Yountville,United States,38.401578,-122.3608105,French / Contemporary American,"Renowned for its refined French cuisine and seasonal tasting menus, The French Laundry is a hallmark of American fine dining."
2016,1,Osteria Francescana,Modena,Italy,44.647128,10.9252269,Italian / Modernist,Chef Massimo Bottura's avant-garde take on Italian classics makes Osteria Francescana a standout in Modena’s dining scene.
2016,2,El Celler de Can Roca,Girona,Spain,41.9794005,2.8214264,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Girona, Spain."
2016,3,Eleven Madison Park,New York,United States,40.7127753,-74.0059728,Contemporary American,A globally acclaimed NYC restaurant known for elegant modern American cuisine and a fine-dining experience focused on hospitality.
2016,4,Central,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2016,5,Noma,Copenhagen,Denmark,55.6760968,12.5683371,New Nordic,"Noma redefined modern Scandinavian cuisine with foraged ingredients, seasonal menus, and innovative techniques in Copenhagen."
2016,6,Mirazur,Menton,France,43.774481,7.49754,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Menton, France."
2016,7,Mugaritz,San Sebastian,Spain,43.318237,-1.9817051,Modernist / Spanish,Mugaritz offers a conceptual and avant-garde dining journey rooted in Spanish tradition and innovation.
2016,8,Narisawa,Tokyo,Japan,35.6764225,139.650027,Japanese,"A distinguished restaurant offering japanese cuisine, known for its quality and culinary creativity in Tokyo, Japan."
2016,9,Steirereck,Vienna,Austria,48.2080695,16.3713095,Modern Austrian,A Vienna institution blending traditional Austrian dishes with contemporary creativity and regional ingredients.
2016,10,Asador Etxebarri,Axpe,Spain,43.1159431,-2.5981535,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Axpe, Spain."
2016,11,D.O.M.,Sao Paulo,Brazil,-23.5557714,-46.6395571,Brazilian / Amazonian,Chef Alex Atala’s D.O.M. highlights Amazonian ingredients and Brazilian biodiversity in fine-dining form.
2016,12,Quintonil,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
2016,13,Maido,Lima,Peru,-12.0466888,-77.0430885,Peruvian / Nikkei,"A distinguished restaurant offering peruvian / nikkei cuisine, known for its quality and culinary creativity in Lima, Peru."
2016,14,The Ledbury,London,United Kingdom,51.5072178,-0.1275862,Modern British / European,"A distinguished restaurant offering modern british / european cuisine, known for its quality and culinary creativity in London, United Kingdom."
2016,15,Alinea,Chicago,United States,41.8781136,-87.6297982,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in Chicago, United States."
2016,16,Azurmendi,Larrabetzu,Spain,43.2609878,-2.7960332,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in Larrabetzu, Spain."
2016,17,Piazza Duomo,Alba,Italy,44.7009526,8.0353488,Italian,"A distinguished restaurant offering italian cuisine, known for its quality and culinary creativity in Alba, Italy."
2016,19,Arpège,Paris,France,48.8575475,2.3513765,French,"A distinguished restaurant offering french cuisine, known for its quality and culinary creativity in Paris, France."
2016,20,Amber,Hong Kong,Hong Kong,22.3193039,114.1693611,International / Fusion,"A distinguished restaurant offering international / fusion cuisine, known for its quality and culinary creativity in Hong Kong, Hong Kong."
2016,21,Arzak,San Sebastian,Spain,43.318237,-1.9817051,Spanish,"A distinguished restaurant offering spanish cuisine, known for its quality and culinary creativity in San Sebastian, Spain."
2016,22,The Test Kitchen,Cape Town,South Africa,-33.922087,18.4231418,South African / Fusion,"A distinguished restaurant offering south african / fusion cuisine, known for its quality and culinary creativity in Cape Town, South Africa."
2016,22,Nahm,Bangkok,Thailand,13.7563309,100.5017651,Thai,"A distinguished restaurant offering thai cuisine, known for its quality and culinary creativity in Bangkok, Thailand."
2016,23,White Rabbit,Moscow,Russia,55.755826,37.6173,Modern Russian,"A distinguished restaurant offering modern russian cuisine, known for its quality and culinary creativity in Moscow, Russia."
2016,23,Gaggan,Bangkok,Thailand,13.7563309,100.5017651,Progressive Indian,Gaggan in Bangkok pushed the boundaries of Indian cuisine through molecular gastronomy and playful presentations.
2016,24,Le Bernardin,New York,United States,40.7127753,-74.0059728,Contemporary American,"A distinguished restaurant offering contemporary american cuisine, known for its quality and culinary creativity in New York, United States."
2016,25,Pujol,Mexico City,Mexico,19.4326077,-99.133208,Mexican,"A distinguished restaurant offering mexican cuisine, known for its quality and culinary creativity in Mexico City, Mexico."
